Importer,Exporter,Sector,Share
PRT,HUN,Metal Products,7.295669055580455e-05
PRT,HUN,Electrical and Machinery,0.0016323902317342224
PRT,HUN,Transport Equipment,0.0003808013833988359
PRT,HUN,Other Manufacturing,0.0002540277524891267
PRT,HUN,Recycling,0.0003877914992018257
PRT,HUN,"Electricity, Gas and Water",2.321824694703429e-06
PRT,HUN,Construction,2.1943331865801952e-07
PRT,HUN,Maintenance and Repair,5.197464596517518e-07
PRT,HUN,Wholesale Trade,0.0005772870542898005
PRT,HUN,Retail Trade,3.24156313393116e-07
PRT,HUN,Hotels and Restraurants,3.4747839138884746e-05
PRT,HUN,Transport,1.5305561445977837e-05
PRT,HUN,Post and Telecommunications,3.297039248861887e-05
PRT,HUN,Finacial Intermediation and Business Activities,4.475673804706106e-05
PRT,HUN,Public Administration,1.9970141165816507e-07
PRT,HUN,"Education, Health and Other Services",2.838627055597722e-05
PRT,HUN,Private Households,3.580078502294877e-07
PRT,HUN,Others,7.731474826749977e-07
PRT,IND,Agriculture,0.0006848889131107565
PRT,IND,Fishing,2.5239917715500513e-05
PRT,IND,Mining and Quarrying,0.00011751949691954453
PRT,IND,Food & Beverages,0.0005419145063869206
PRT,IND,Textiles and Wearing Apparel,0.003266596073944353
PRT,IND,Wood and Paper,0.00019941889611074543
PRT,IND,"Petroleum, Chemical and Non-Metallic Mineral Products",0.006920522658629336
PRT,IND,Metal Products,0.0036011803973153103
PRT,IND,Electrical and Machinery,0.0032127486552624555
PRT,IND,Transport Equipment,0.0014914772032305187
PRT,IND,Other Manufacturing,0.00282757061017789
PRT,IND,Recycling,0.45586820971420505
PRT,IND,"Electricity, Gas and Water",7.081508137524904e-06
PRT,IND,Construction,4.072628607147049e-07
PRT,IND,Maintenance and Repair,2.5490903199045244e-08
PRT,IND,Wholesale Trade,0.0003705628550385522
PRT,IND,Retail Trade,3.1481143778720714e-07
PRT,IND,Hotels and Restraurants,0.0001838548193917495
PRT,IND,Transport,6.789708838127408e-05
PRT,IND,Post and Telecommunications,5.616690803947633e-05
PRT,IND,Finacial Intermediation and Business Activities,7.192495536454125e-05
PRT,IND,Public Administration,5.464497725002948e-07
PRT,IND,"Education, Health and Other Services",5.9027225854232834e-05
PRT,IND,Private Households,1.542065926992958e-09
PRT,IND,Others,6.415645916801035e-07
PRT,IRL,Agriculture,0.00019372639149519745
PRT,IRL,Fishing,0.002405272789272387
PRT,IRL,Mining and Quarrying,3.873097188091774e-05
PRT,IRL,Food & Beverages,0.002789690147208143
PRT,IRL,Textiles and Wearing Apparel,0.00021117813903368316
PRT,IRL,Wood and Paper,0.0008075845651992703
PRT,IRL,"Petroleum, Chemical and Non-Metallic Mineral Products",0.011897274702685635
PRT,IRL,Metal Products,0.0002183476628623979
PRT,IRL,Electrical and Machinery,0.011238183728707322
PRT,IRL,Transport Equipment,7.390173670714945e-05
PRT,IRL,Other Manufacturing,0.0003788902513332313
PRT,IRL,Recycling,0.0005529812470513778
PRT,IRL,"Electricity, Gas and Water",5.414993568571308e-06
PRT,IRL,Construction,2.6535108904644754e-07
PRT,IRL,Maintenance and Repair,8.540733911342529e-07
PRT,IRL,Wholesale Trade,0.0007493452746926864
PRT,IRL,Retail Trade,8.349736334891434e-07
PRT,IRL,Hotels and Restraurants,0.0002843684370203637
PRT,IRL,Transport,0.00010645330142819049
PRT,IRL,Post and Telecommunications,0.0002599689704421236
PRT,IRL,Finacial Intermediation and Business Activities,0.0003708758698697758
PRT,IRL,Public Administration,3.8507886008417294e-07
PRT,IRL,"Education, Health and Other Services",0.00015392444528934093
PRT,IRL,Private Households,2.3351518423579114e-05
PRT,IRL,Others,1.9045956325806006e-06
PRT,ITA,Agriculture,0.0025822539878661488
PRT,ITA,Fishing,0.002862883718364112
PRT,ITA,Mining and Quarrying,0.00016625769636602146
PRT,ITA,Food & Beverages,0.0015785047221705015
PRT,ITA,Textiles and Wearing Apparel,0.020905794678936055
PRT,ITA,Wood and Paper,0.009971258638795732
PRT,ITA,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0326982416874944
PRT,ITA,Metal Products,0.023249663019366536
PRT,ITA,Electrical and Machinery,0.09107546794866168
PRT,ITA,Transport Equipment,0.038102670196617436
PRT,ITA,Other Manufacturing,0.03432184676753515
PRT,ITA,Recycling,0.0006615377378630662
PRT,ITA,"Electricity, Gas and Water",1.0482941713712628e-05
PRT,ITA,Construction,8.348540798223047e-08
PRT,ITA,Maintenance and Repair,2.8639929256714065e-07
PRT,ITA,Wholesale Trade,0.00029852660786225843
PRT,ITA,Retail Trade,1.3501793594676465e-07
PRT,ITA,Hotels and Restraurants,0.0007843959562814917
PRT,ITA,Transport,0.0003318429598835482
PRT,ITA,Post and Telecommunications,0.0007436346523821497
PRT,ITA,Finacial Intermediation and Business Activities,0.0009420715390374856
PRT,ITA,Public Administration,8.660955701809106e-08
PRT,ITA,"Education, Health and Other Services",0.0006078340544895968
PRT,ITA,Private Households,5.363788792996692e-05
PRT,ITA,Others,5.629887416752589e-07
PRT,JPN,Agriculture,9.842707726216973e-06
PRT,JPN,Fishing,2.68388831267516e-05
PRT,JPN,Mining and Quarrying,7.295472153007438e-05
PRT,JPN,Food & Beverages,1.0878674931584554e-05
PRT,JPN,Textiles and Wearing Apparel,4.954964300276372e-05
PRT,JPN,Wood and Paper,0.0001163133044551558
PRT,JPN,"Petroleum, Chemical and Non-Metallic Mineral Products",0.002338318229074382
PRT,JPN,Metal Products,0.0017734782076604936
PRT,JPN,Electrical and Machinery,0.00757849088635856
PRT,JPN,Transport Equipment,0.014382748075863537
PRT,JPN,Other Manufacturing,0.0016977799207880168
PRT,JPN,Recycling,0.0009318420265108342
PRT,JPN,"Electricity, Gas and Water",9.429515672578398e-06
PRT,JPN,Construction,8.046369671817301e-07
PRT,JPN,Maintenance and Repair,1.349965346848043e-07
PRT,JPN,Wholesale Trade,0.007374427124768142
PRT,JPN,Retail Trade,3.5355991019793835e-07
PRT,JPN,Hotels and Restraurants,0.0006202936445152881
PRT,JPN,Transport,5.5149678611853556e-05
PRT,JPN,Post and Telecommunications,9.061005199651854e-05
PRT,JPN,Finacial Intermediation and Business Activities,0.00010989149656100628
PRT,JPN,Public Administration,1.031104472427423e-07
PRT,JPN,"Education, Health and Other Services",6.403086994723654e-05
PRT,JPN,Private Households,3.698998900775132e-06
PRT,JPN,Others,2.5952710482043584e-05
PRT,LTU,Agriculture,5.77678500922819e-06
PRT,LTU,Fishing,3.971721064280631e-06
PRT,LTU,Mining and Quarrying,6.797585439006609e-05
PRT,LTU,Food & Beverages,4.5526606290938657e-07
PRT,LTU,Textiles and Wearing Apparel,0.00010643846420810675
PRT,LTU,Wood and Paper,1.1982577857471312e-05
PRT,LTU,"Petroleum, Chemical and Non-Metallic Mineral Products",5.761671009726437e-06
PRT,LTU,Metal Products,1.1300439076334202e-05
PRT,LTU,Electrical and Machinery,5.50078136127748e-05
PRT,LTU,Transport Equipment,1.609300650440847e-05
PRT,LTU,Other Manufacturing,1.5116621097503475e-06
PRT,LTU,Recycling,0.0007444326661978381
PRT,LTU,"Electricity, Gas and Water",3.890869293264675e-06
PRT,LTU,Construction,4.461329045037513e-07
PRT,LTU,Maintenance and Repair,9.294908527727614e-07
PRT,LTU,Wholesale Trade,0.001047475392774826
PRT,LTU,Retail Trade,5.081866434992127e-07
PRT,LTU,Hotels and Restraurants,4.831032130945541e-05
PRT,LTU,Transport,2.5235228187815145e-05
PRT,LTU,Post and Telecommunications,5.623258071264238e-05
PRT,LTU,Finacial Intermediation and Business Activities,6.239103837193218e-05
PRT,LTU,Public Administration,4.6839139034086246e-07
PRT,LTU,"Education, Health and Other Services",2.699096711422039e-05
PRT,LTU,Private Households,6.548173638315789e-06
PRT,LTU,Others,1.022069270653103e-06
PRT,MEX,Agriculture,0.0002724982442028774
PRT,MEX,Fishing,7.15560123176075e-07
PRT,MEX,Mining and Quarrying,3.1402338074994976e-05
PRT,MEX,Food & Beverages,1.4932923059651002e-08
PRT,MEX,Textiles and Wearing Apparel,1.5014879350126114e-05
PRT,MEX,Wood and Paper,1.2431281750044646e-05
PRT,MEX,"Petroleum, Chemical and Non-Metallic Mineral Products",0.002405560425851932
PRT,MEX,Metal Products,5.8256130399042115e-05
PRT,MEX,Electrical and Machinery,0.0005966450706316204
PRT,MEX,Transport Equipment,3.2345924995570566e-06
PRT,MEX,Other Manufacturing,8.459149094008622e-05
PRT,MEX,Recycling,0.00856363087801172
PRT,MEX,"Electricity, Gas and Water",1.7660490816943745e-06
PRT,MEX,Construction,7.04194564250497e-07
PRT,MEX,Maintenance and Repair,9.458290971528856e-08
PRT,MEX,Wholesale Trade,0.0013749603610686049
PRT,MEX,Retail Trade,1.168093952965172e-06
PRT,MEX,Hotels and Restraurants,0.00034974541173114575
PRT,MEX,Transport,8.241085155895452e-06
PRT,MEX,Post and Telecommunications,0.00010117814733002157
PRT,MEX,Finacial Intermediation and Business Activities,0.000108069183739425
PRT,MEX,Public Administration,1.7580322461789973e-07
PRT,MEX,"Education, Health and Other Services",0.00017006152271287802
PRT,MEX,Private Households,3.66726511745628e-10
PRT,MEX,Others,1.5257366446187555e-07
PRT,NLD,Agriculture,0.009962905010301512
PRT,NLD,Fishing,0.008151951476871927
PRT,NLD,Mining and Quarrying,0.00013849683189305327
PRT,NLD,Food & Beverages,0.006741770252057928
PRT,NLD,Textiles and Wearing Apparel,0.003623045755786486
PRT,NLD,Wood and Paper,0.0072823142406475755
PRT,NLD,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0328318739924861
PRT,NLD,Metal Products,0.007137700795648475
PRT,NLD,Electrical and Machinery,0.03872973009055891
PRT,NLD,Transport Equipment,0.021046732511275538
PRT,NLD,Other Manufacturing,0.01624126130780297
PRT,NLD,Recycling,0.0002860197083366357
PRT,NLD,"Electricity, Gas and Water",7.86682861813866e-06
PRT,NLD,Construction,1.0877234704201989e-07
PRT,NLD,Maintenance and Repair,3.315181069208917e-07
PRT,NLD,Wholesale Trade,0.00036257950233241094
PRT,NLD,Retail Trade,2.636918912104137e-07
PRT,NLD,Hotels and Restraurants,0.00042421281598847957
PRT,NLD,Transport,0.00028012658643482904
PRT,NLD,Post and Telecommunications,0.0005393096233327067
PRT,NLD,Finacial Intermediation and Business Activities,0.0007595899034257237
PRT,NLD,Public Administration,1.2167928378135677e-07
PRT,NLD,"Education, Health and Other Services",0.00040011472948383285
PRT,NLD,Private Households,7.265744527361407e-05
PRT,NLD,Others,6.034879157689437e-07
PRT,POL,Agriculture,0.0003747523120156441
PRT,POL,Fishing,3.9162159090334865e-06
PRT,POL,Mining and Quarrying,4.378008672972356e-05
PRT,POL,Food & Beverages,0.00018123572496861026
PRT,POL,Textiles and Wearing Apparel,0.00012161867926611043
PRT,POL,Wood and Paper,0.00031831886534843033
PRT,POL,"Petroleum, Chemical and Non-Metallic Mineral Products",0.001703245143861186
PRT,POL,Metal Products,0.0005212684612968363
PRT,POL,Electrical and Machinery,0.0031022910225105955
PRT,POL,Transport Equipment,0.0022961848750496718
PRT,POL,Other Manufacturing,0.0009300723055423437
PRT,POL,Recycling,0.0021214966232059418
PRT,POL,"Electricity, Gas and Water",4.963435348873931e-06
PRT,POL,Construction,3.214591677907161e-07
PRT,POL,Maintenance and Repair,9.644910048939215e-07
PRT,POL,Wholesale Trade,0.0010173012024817208
PRT,POL,Retail Trade,4.7574360458238925e-07
PRT,POL,Hotels and Restraurants,0.00016338672918096535
PRT,POL,Transport,8.718361705508062e-05
PRT,POL,Post and Telecommunications,0.00016527776163344267
PRT,POL,Finacial Intermediation and Business Activities,0.0001896704892119466
PRT,POL,Public Administration,3.182856630479018e-07
PRT,POL,"Education, Health and Other Services",0.00012931694969366952
PRT,POL,Private Households,1.838807749892479e-05
PRT,POL,Others,1.3011097675169667e-06
PRT,PRT,Agriculture,0.8738550550312254
PRT,PRT,Fishing,0.7959364848834551
PRT,PRT,Mining and Quarrying,0.0791259631246434
PRT,PRT,Food & Beverages,0.8927304898845165
PRT,PRT,Textiles and Wearing Apparel,0.87063794435678
PRT,PRT,Wood and Paper,0.29095181412121274
PRT,PRT,"Petroleum, Chemical and Non-Metallic Mineral Products",0.28256637324682304
PRT,PRT,Metal Products,0.2270437723901865
PRT,PRT,Electrical and Machinery,0.11051101013967991
PRT,PRT,Transport Equipment,0.300375843393381
PRT,PRT,Other Manufacturing,0.7047412318957993
PRT,PRT,Recycling,8.386107640993655e-05
PRT,PRT,"Electricity, Gas and Water",0.9985504319579178
PRT,PRT,Construction,0.999937545936582
PRT,PRT,Maintenance and Repair,0.9995234583469098
PRT,PRT,Wholesale Trade,0.00010174371853944012
PRT,PRT,Retail Trade,0.9935669800864514
PRT,PRT,Hotels and Restraurants,0.9863585775752626
PRT,PRT,Transport,0.9932036029056517
PRT,PRT,Post and Telecommunications,0.9732118053046842
PRT,PRT,Finacial Intermediation and Business Activities,0.9778310931423108
PRT,PRT,Public Administration,0.9913633542420698
PRT,PRT,"Education, Health and Other Services",0.9894416619531915
PRT,PRT,Private Households,0.9992408245626899
PRT,PRT,Others,0.9939160102800914
PRT,KOR,Agriculture,7.61238761853826e-07
PRT,KOR,Fishing,7.639748876452364e-07
PRT,KOR,Mining and Quarrying,9.555160527411369e-05
PRT,KOR,Food & Beverages,4.4825361518063903e-05
PRT,KOR,Textiles and Wearing Apparel,0.00017870984715631196
PRT,KOR,Wood and Paper,0.00032793557837482493
PRT,KOR,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0032063787016339694
PRT,KOR,Metal Products,0.0007600890129559081
PRT,KOR,Electrical and Machinery,0.00590751475698302
PRT,KOR,Transport Equipment,0.0035133876690739882
PRT,KOR,Other Manufacturing,0.000606504544180759
PRT,KOR,Recycling,0.0
PRT,KOR,"Electricity, Gas and Water",4.988102294940602e-07
PRT,KOR,Construction,9.167369312654936e-07
PRT,KOR,Maintenance and Repair,2.6127745678918608e-08
PRT,KOR,Wholesale Trade,0.0003798206356679272
PRT,KOR,Retail Trade,3.2267596607424006e-07
PRT,KOR,Hotels and Restraurants,0.0001610067259145444
PRT,KOR,Transport,6.609728690125633e-05
PRT,KOR,Post and Telecommunications,4.382427502669652e-05
PRT,KOR,Finacial Intermediation and Business Activities,0.00017302117035817606
PRT,KOR,Public Administration,1.3274690375812925e-07
PRT,KOR,"Education, Health and Other Services",0.00010098907130959144
PRT,KOR,Private Households,1.2021867220410839e-06
PRT,KOR,Others,1.3507856428016966e-06
PRT,ROU,Agriculture,0.00018644131619289261
PRT,ROU,Fishing,1.7065185039358666e-06
PRT,ROU,Mining and Quarrying,5.175238915920755e-05
PRT,ROU,Food & Beverages,6.278549567063486e-07
PRT,ROU,Textiles and Wearing Apparel,2.1246511166529734e-05
PRT,ROU,Wood and Paper,4.0649551850770684e-05
PRT,ROU,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0006206839699260372
PRT,ROU,Metal Products,9.182598214736735e-05
PRT,ROU,Electrical and Machinery,0.00022258466730038767
PRT,ROU,Transport Equipment,2.5975749673432525e-05
PRT,ROU,Other Manufacturing,5.2891716485242906e-05
PRT,ROU,Recycling,0.0004899825654070271
PRT,ROU,"Electricity, Gas and Water",4.162634864706698e-06
PRT,ROU,Construction,4.4656322208848173e-07
PRT,ROU,Maintenance and Repair,1.400364510682898e-06
PRT,ROU,Wholesale Trade,0.0015939452272658089
PRT,ROU,Retail Trade,7.031869551266027e-07
PRT,ROU,Hotels and Restraurants,2.1974350503695695e-05
PRT,ROU,Transport,1.0293070603250388e-05
PRT,ROU,Post and Telecommunications,2.3030327500854762e-05
PRT,ROU,Finacial Intermediation and Business Activities,2.9941163861140846e-05
PRT,ROU,Public Administration,4.393169514468792e-07
PRT,ROU,"Education, Health and Other Services",1.2844006060365088e-05
PRT,ROU,Private Households,2.5214701828883445e-07
PRT,ROU,Others,1.716575280753341e-07
PRT,RUS,Agriculture,0.0004394318019220155
PRT,RUS,Fishing,0.00013063042345021794
PRT,RUS,Mining and Quarrying,2.791068082744366e-05
PRT,RUS,Food & Beverages,0.0011608279563939952
PRT,RUS,Textiles and Wearing Apparel,6.428151028654513e-05
PRT,RUS,Wood and Paper,4.449848653800034e-05
PRT,RUS,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0022963245631411463
PRT,RUS,Metal Products,6.451803188649602e-05
PRT,RUS,Electrical and Machinery,0.00012955967391136346
PRT,RUS,Transport Equipment,1.4236118385209758e-06
PRT,RUS,Other Manufacturing,1.507619699570618e-05
PRT,RUS,Recycling,0.20721373046363242
PRT,RUS,"Electricity, Gas and Water",2.957753319548424e-06
PRT,RUS,Construction,3.978725704308321e-07
PRT,RUS,Maintenance and Repair,2.9465435847055148e-08
PRT,RUS,Wholesale Trade,0.0004283417733260663
PRT,RUS,Retail Trade,3.6389706597048e-07
PRT,RUS,Hotels and Restraurants,1.35010612886181e-05
PRT,RUS,Transport,8.03241394017341e-06
PRT,RUS,Post and Telecommunications,1.2102500504047353e-05
PRT,RUS,Finacial Intermediation and Business Activities,8.307247137900065e-05
PRT,RUS,Public Administration,2.1447364860279207e-07
PRT,RUS,"Education, Health and Other Services",7.580534003025243e-05
PRT,RUS,Private Households,8.609459507901488e-10
PRT,RUS,Others,3.581902367496697e-07
PRT,SVK,Agriculture,2.3672332350438915e-06
PRT,SVK,Fishing,1.644881846623943e-06
PRT,SVK,Mining and Quarrying,6.072509445586314e-05
PRT,SVK,Food & Beverages,3.973676970156411e-06
PRT,SVK,Textiles and Wearing Apparel,0.0003026001914404879
PRT,SVK,Wood and Paper,4.230798263299571e-05
PRT,SVK,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0002438138511979157
PRT,SVK,Metal Products,0.00018317969142345308
PRT,SVK,Electrical and Machinery,0.0014130400326051481
PRT,SVK,Transport Equipment,9.141539165463666e-05
PRT,SVK,Other Manufacturing,9.479522830349361e-06
PRT,SVK,Recycling,0.0010431312556497486
PRT,SVK,"Electricity, Gas and Water",3.324779638507589e-06
PRT,SVK,Construction,3.160479114012367e-07
PRT,SVK,Maintenance and Repair,8.103314857649116e-07
PRT,SVK,Wholesale Trade,0.0009656741708358944
PRT,SVK,Retail Trade,5.151860015395809e-07
PRT,SVK,Hotels and Restraurants,1.9533655462464386e-05
PRT,SVK,Transport,4.996260253911891e-06
PRT,SVK,Post and Telecommunications,1.6503277817089237e-05
PRT,SVK,Finacial Intermediation and Business Activities,2.0571574318967915e-05
PRT,SVK,Public Administration,3.1467838734038345e-07
PRT,SVK,"Education, Health and Other Services",1.0582720400815283e-05
PRT,SVK,Private Households,4.974647024976418e-07
PRT,SVK,Others,7.673612125727267e-07
PRT,SVN,Agriculture,7.25489905967092e-07
PRT,SVN,Fishing,1.2669582644906215e-06
PRT,SVN,Mining and Quarrying,2.409172683698502e-05
PRT,SVN,Food & Beverages,1.6519093722074528e-07
PRT,SVN,Textiles and Wearing Apparel,4.308883995626813e-05
PRT,SVN,Wood and Paper,6.199280953002324e-05
PRT,SVN,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0001474805573524617
PRT,SVN,Metal Products,0.00017745429682091107
PRT,SVN,Electrical and Machinery,0.0005953853846553269
PRT,SVN,Transport Equipment,0.0003040619556570257
PRT,SVN,Other Manufacturing,6.819438105490939e-05
PRT,SVN,Recycling,0.0002974711391509539
PRT,SVN,"Electricity, Gas and Water",1.5504301211981916e-06
PRT,SVN,Construction,1.636747134326668e-07
PRT,SVN,Maintenance and Repair,3.8544926958721363e-07
PRT,SVN,Wholesale Trade,0.0004627530485560666
PRT,SVN,Retail Trade,2.3123617229714033e-07
PRT,SVN,Hotels and Restraurants,5.955859258015838e-06
PRT,SVN,Transport,4.40723190938781e-06
PRT,SVN,Post and Telecommunications,6.923662150186601e-06
PRT,SVN,Finacial Intermediation and Business Activities,8.457400062843487e-06
PRT,SVN,Public Administration,1.788131215270909e-07
PRT,SVN,"Education, Health and Other Services",4.538343093749864e-06
PRT,SVN,Private Households,1.0087460888601887e-06
PRT,SVN,Others,6.078038301640529e-07
PRT,ESP,Agriculture,0.06365517086146946
PRT,ESP,Fishing,0.1515524724977955
PRT,ESP,Mining and Quarrying,0.0017774448910753099
PRT,ESP,Food & Beverages,0.05410232787450234
PRT,ESP,Textiles and Wearing Apparel,0.05380074009867658
PRT,ESP,Wood and Paper,0.06977461370504619
PRT,ESP,"Petroleum, Chemical and Non-Metallic Mineral Products",0.32030234214179676
PRT,ESP,Metal Products,0.11186928080581836
PRT,ESP,Electrical and Machinery,0.3774287748913976
PRT,ESP,Transport Equipment,0.2928987189763247
PRT,ESP,Other Manufacturing,0.11815700725448709
PRT,ESP,Recycling,0.00041987732174960854
PRT,ESP,"Electricity, Gas and Water",0.0006971261042372277
PRT,ESP,Construction,6.492197699994665e-07
PRT,ESP,Maintenance and Repair,5.9998560343176736e-05
PRT,ESP,Wholesale Trade,0.0006291459208182219
PRT,ESP,Retail Trade,0.0005927731049867644
PRT,ESP,Hotels and Restraurants,0.0030471892278274046
PRT,ESP,Transport,0.0026920745511653655
PRT,ESP,Post and Telecommunications,0.006479039356127389
PRT,ESP,Finacial Intermediation and Business Activities,0.009273885846373077
PRT,ESP,Public Administration,1.3409280678781046e-07
PRT,ESP,"Education, Health and Other Services",0.004334412545006313
PRT,ESP,Private Households,2.2257247643013737e-09
PRT,ESP,Others,9.227703257453717e-07
PRT,SWE,Agriculture,2.0720669310224243e-05
PRT,SWE,Fishing,0.003827427294858734
PRT,SWE,Mining and Quarrying,2.4477059191553937e-05
PRT,SWE,Food & Beverages,0.00020041450194780588
PRT,SWE,Textiles and Wearing Apparel,0.00042344020857791327
PRT,SWE,Wood and Paper,0.006726840593187494
PRT,SWE,"Petroleum, Chemical and Non-Metallic Mineral Products",0.005757476555314723
PRT,SWE,Metal Products,0.0035023694463821313
PRT,SWE,Electrical and Machinery,0.008202512456629604
PRT,SWE,Transport Equipment,0.008713939637589721
PRT,SWE,Other Manufacturing,0.0009191646068937688
PRT,SWE,Recycling,0.00025286244741996975
PRT,SWE,"Electricity, Gas and Water",5.305174817187265e-06
PRT,SWE,Construction,1.1818470833012735e-07
PRT,SWE,Maintenance and Repair,3.902308969874309e-07
PRT,SWE,Wholesale Trade,0.00014737262505406536
PRT,SWE,Retail Trade,4.009051384240318e-08
PRT,SWE,Hotels and Restraurants,0.00012176982871007745
PRT,SWE,Transport,9.656577640757583e-05
PRT,SWE,Post and Telecommunications,0.0002071265905115901
PRT,SWE,Finacial Intermediation and Business Activities,0.00024520623847023215
PRT,SWE,Public Administration,1.1229990223640385e-07
PRT,SWE,"Education, Health and Other Services",0.00012230020102970478
PRT,SWE,Private Households,1.231781882332173e-05
PRT,SWE,Others,6.065742272602671e-07
PRT,TWN,Agriculture,1.5343955781411535e-06
PRT,TWN,Fishing,8.532723649759773e-06
PRT,TWN,Mining and Quarrying,1.2500787708621098e-05
PRT,TWN,Food & Beverages,1.987248735273269e-06
PRT,TWN,Textiles and Wearing Apparel,4.6727298228563205e-05
PRT,TWN,Wood and Paper,2.8746968288158285e-05
PRT,TWN,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0002457989783869297
PRT,TWN,Metal Products,0.0012189402210771394
PRT,TWN,Electrical and Machinery,0.001896537361580195
PRT,TWN,Transport Equipment,0.0006590835320979002
PRT,TWN,Other Manufacturing,0.00014936226825415467
PRT,TWN,Recycling,0.012941219043295605
PRT,TWN,"Electricity, Gas and Water",4.486533652631665e-07
PRT,TWN,Construction,2.5136276221082233e-07
PRT,TWN,Maintenance and Repair,7.24385766626769e-08
PRT,TWN,Wholesale Trade,0.0011607417820259794
PRT,TWN,Retail Trade,8.684721177401002e-07
PRT,TWN,Hotels and Restraurants,1.1657151204511126e-05
PRT,TWN,Transport,1.24634222671156e-05
PRT,TWN,Post and Telecommunications,1.8634707974747921e-06
PRT,TWN,Finacial Intermediation and Business Activities,3.8422943063627494e-05
PRT,TWN,Public Administration,3.3488965978432184e-08
PRT,TWN,"Education, Health and Other Services",5.1057034921570844e-06
PRT,TWN,Private Households,5.328388592639299e-07
PRT,TWN,Others,1.1222951343608866e-06
PRT,TUR,Agriculture,0.0027246617088511342
PRT,TUR,Fishing,8.736240545239571e-06
PRT,TUR,Mining and Quarrying,0.00036409203853255594
PRT,TUR,Food & Beverages,1.9999283651972417e-05
PRT,TUR,Textiles and Wearing Apparel,0.0013040170899412807
PRT,TUR,Wood and Paper,5.3433673251542476e-05
PRT,TUR,"Petroleum, Chemical and Non-Metallic Mineral Products",0.006366696622838082
PRT,TUR,Metal Products,0.0009429304613102624
PRT,TUR,Electrical and Machinery,0.0020010744681370897
PRT,TUR,Transport Equipment,0.01050116785864623
PRT,TUR,Other Manufacturing,0.0005583376802408684
PRT,TUR,Recycling,0.0018127843798001228
PRT,TUR,"Electricity, Gas and Water",6.320233072774761e-06
PRT,TUR,Construction,3.647531111622848e-07
PRT,TUR,Maintenance and Repair,1.5592337104201285e-06
PRT,TUR,Wholesale Trade,0.0017714383379689841
PRT,TUR,Retail Trade,7.166509510607504e-07
PRT,TUR,Hotels and Restraurants,0.00013767881000695197
PRT,TUR,Transport,2.5524513650698874e-05
PRT,TUR,Post and Telecommunications,0.00027217833877060817
PRT,TUR,Finacial Intermediation and Business Activities,0.00020872920722074607
PRT,TUR,Public Administration,3.9295968287385123e-07
PRT,TUR,"Education, Health and Other Services",7.451548302948128e-05
PRT,TUR,Private Households,2.961396727218271e-05
PRT,TUR,Others,2.906309192187076e-06
PRT,GBR,Agriculture,0.001911223339245806
PRT,GBR,Fishing,0.005046703024413072
PRT,GBR,Mining and Quarrying,0.00029835161594465924
PRT,GBR,Food & Beverages,0.005494306419937356
PRT,GBR,Textiles and Wearing Apparel,0.004342796919446755
PRT,GBR,Wood and Paper,0.01395811786891791
PRT,GBR,"Petroleum, Chemical and Non-Metallic Mineral Products",0.03497103865962562
PRT,GBR,Metal Products,0.008069736338311128
PRT,GBR,Electrical and Machinery,0.0327376302095347
PRT,GBR,Transport Equipment,0.02364892934119784
PRT,GBR,Other Manufacturing,0.01170346641675358
PRT,GBR,Recycling,0.0041823100513674995
PRT,GBR,"Electricity, Gas and Water",3.44089050265131e-05
PRT,GBR,Construction,2.2499228934296903e-06
PRT,GBR,Maintenance and Repair,1.946071989134042e-06
PRT,GBR,Wholesale Trade,0.0035748973322189876
PRT,GBR,Retail Trade,2.0957781788682182e-06
PRT,GBR,Hotels and Restraurants,0.0012026537216063282
PRT,GBR,Transport,0.00014668681221595748
PRT,GBR,Post and Telecommunications,0.0009311104784759326
PRT,GBR,Finacial Intermediation and Business Activities,0.0014450287065326164
PRT,GBR,Public Administration,9.378966214497067e-07
PRT,GBR,"Education, Health and Other Services",0.0004951753637527629
PRT,GBR,Private Households,7.029967921948706e-05
PRT,GBR,Others,7.200395469837038e-07
PRT,USA,Agriculture,0.0024320161404554562
PRT,USA,Fishing,0.003920195498404367
PRT,USA,Mining and Quarrying,0.0002987545550109414
PRT,USA,Food & Beverages,0.0015106661644194365
PRT,USA,Textiles and Wearing Apparel,0.00021246873766396545
PRT,USA,Wood and Paper,0.0015759144183217302
PRT,USA,"Petroleum, Chemical and Non-Metallic Mineral Products",0.01143309171977867
PRT,USA,Metal Products,0.0017031045802336216
PRT,USA,Electrical and Machinery,0.02223020857766169
PRT,USA,Transport Equipment,0.02481229689646533
PRT,USA,Other Manufacturing,0.0064469364299735606
PRT,USA,Recycling,0.026668761904816242
PRT,USA,"Electricity, Gas and Water",1.6940648028441174e-05
PRT,USA,Construction,1.3208717583271379e-06
PRT,USA,Maintenance and Repair,8.668367520344683e-08
PRT,USA,Wholesale Trade,0.003947868707754519
PRT,USA,Retail Trade,4.1815059107725125e-07
PRT,USA,Hotels and Restraurants,0.00026518024247038823
